tconst,Year,IMDb rating,Movie title,Staff name,dir_mov,dir_mov_set
tt1640711,2011,5.6,A Few Best Men,Stephan Elliott,A Few Best Men Stephan Elliott,"frozenset({'Few', 'Men', 'Elliott', 'Stephan', 'Best', 'A'})"
tt1641638,2010,7.0,The Legend Is Born: Ip Man,Herman Yau,The Legend Is Born: Ip Man Herman Yau,"frozenset({'Man', 'Born:', 'Herman', 'Legend', 'The', 'Ip', 'Is', 'Yau'})"
tt1641841,2014,5.6,Skin Trade,Ekachai Uekrongtham,Skin Trade Ekachai Uekrongtham,"frozenset({'Skin', 'Trade', 'Uekrongtham', 'Ekachai'})"
tt1641975,2012,5.4,Citadel,Ciarán Foy,Citadel Ciarán Foy,"frozenset({'Citadel', 'Ciarán', 'Foy'})"
tt1643222,2011,5.9,Hell,Tim Fehlbaum,Hell Tim Fehlbaum,"frozenset({'Tim', 'Hell', 'Fehlbaum'})"
tt1645080,2011,6.5,The Art of Getting By,Gavin Wiesen,The Art of Getting By Gavin Wiesen,"frozenset({'Getting', 'Gavin', 'of', 'Art', 'The', 'Wiesen', 'By'})"
tt1645089,2010,8.2,Inside Job,Charles Ferguson,Inside Job Charles Ferguson,"frozenset({'Job', 'Ferguson', 'Inside', 'Charles'})"
tt1645131,2013,5.8,Romeo & Juliet,Carlo Carlei,Romeo & Juliet Carlo Carlei,"frozenset({'Carlo', 'Carlei', 'Romeo', '&', 'Juliet'})"
tt1645155,2012,6.0,Erased,Philipp Stölzl,Erased Philipp Stölzl,"frozenset({'Erased', 'Stölzl', 'Philipp'})"
tt1645170,2012,6.4,The Dictator,Larry Charles,The Dictator Larry Charles,"frozenset({'The', 'Larry', 'Dictator', 'Charles'})"
tt1646926,2010,5.0,Open Season 3,Cody Cameron,Open Season 3 Cody Cameron,"frozenset({'Cody', 'Season', 'Open', '3', 'Cameron'})"
tt1646959,2010,7.3,Bedevilled,Cheol-soo Jang,Bedevilled Cheol-soo Jang,"frozenset({'Bedevilled', 'Jang', 'Cheol-soo'})"
tt1646967,2011,8.2,The Art of Flight,Curt Morgan,The Art of Flight Curt Morgan,"frozenset({'Flight', 'of', 'Art', 'The', 'Curt', 'Morgan'})"
tt1646971,2014,7.8,How to Train Your Dragon 2,Dean DeBlois,How to Train Your Dragon 2 Dean DeBlois,"frozenset({'to', 'Train', 'How', 'Dragon', 'DeBlois', 'Dean', 'Your', '2'})"
tt1646973,2010,5.3,The Silent House,Gustavo Hernández,The Silent House Gustavo Hernández,"frozenset({'House', 'Hernández', 'The', 'Silent', 'Gustavo'})"
tt1646974,2010,7.1,The Names of Love,Michel Leclerc,The Names of Love Michel Leclerc,"frozenset({'Leclerc', 'of', 'Michel', 'The', 'Love', 'Names'})"
tt1646980,2011,5.9,The Double,Michael Brandt,The Double Michael Brandt,"frozenset({'The', 'Brandt', 'Michael', 'Double'})"
tt1646987,2012,5.7,Wrath of the Titans,Jonathan Liebesman,Wrath of the Titans Jonathan Liebesman,"frozenset({'Wrath', 'Liebesman', 'of', 'Titans', 'Jonathan', 'the'})"
tt1647668,2014,7.0,Million Dollar Arm,Craig Gillespie,Million Dollar Arm Craig Gillespie,"frozenset({'Craig', 'Dollar', 'Arm', 'Million', 'Gillespie'})"
tt1648112,2010,6.3,New Kids Turbo,Flip Van der Kuil,New Kids Turbo Flip Van der Kuil,"frozenset({'New', 'der', 'Kuil', 'Van', 'Kids', 'Turbo', 'Flip'})"
tt1648179,2012,6.4,Here Comes the Boom,Frank Coraci,Here Comes the Boom Frank Coraci,"frozenset({'Frank', 'Here', 'Comes', 'Coraci', 'Boom', 'the'})"
tt1648186,2019,7.0,Fisherman's Friends,Chris Foggin,Fisherman's Friends Chris Foggin,"frozenset({'Chris', ""Fisherman's"", 'Foggin', 'Friends'})"
tt1648190,2017,5.6,The Dark Tower,Nikolaj Arcel,The Dark Tower Nikolaj Arcel,"frozenset({'Nikolaj', 'Tower', 'Arcel', 'The', 'Dark'})"
tt1648216,2010,6.8,Three Steps Above Heaven,Fernando González Molina,Three Steps Above Heaven Fernando González Molina,"frozenset({'Heaven', 'Above', 'Steps', 'González', 'Three', 'Fernando', 'Molina'})"
tt16492678,2021,9.0,Demon Slayer: Kimetsu no Yaiba - Tsuzumi Mansion Arc,Haruo Sotozaki,Demon Slayer: Kimetsu no Yaiba - Tsuzumi Mansion Arc Haruo Sotozaki,"frozenset({'Mansion', 'Kimetsu', 'Demon', 'Haruo', '-', 'no', 'Tsuzumi', 'Sotozaki', 'Arc', 'Yaiba', 'Slayer:'})"
tt1649418,2022,6.5,The Gray Man,Anthony Russo Joe Russo,The Gray Man Anthony Russo Joe Russo,"frozenset({'Gray', 'Man', 'Anthony', 'The', 'Russo', 'Joe'})"
tt1649419,2012,7.5,The Impossible,J.A. Bayona,The Impossible J.A. Bayona,"frozenset({'Impossible', 'The', 'J.A.', 'Bayona'})"
tt1649431,2010,8.1,Vedam,Radha Krishna Jagarlamudi,Vedam Radha Krishna Jagarlamudi,"frozenset({'Vedam', 'Radha', 'Jagarlamudi', 'Krishna'})"
tt1649443,2014,5.3,[REC] 4: Apocalypse,Jaume Balagueró,[REC] 4: Apocalypse Jaume Balagueró,"frozenset({'Balagueró', 'Apocalypse', '[REC]', '4:', 'Jaume'})"
tt1649444,2012,5.0,[REC] 3: Genesis,Paco Plaza,[REC] 3: Genesis Paco Plaza,"frozenset({'Paco', '3:', 'Genesis', '[REC]', 'Plaza'})"
tt1649780,2011,5.8,"Peace, Love & Misunderstanding",Bruce Beresford,"Peace, Love & Misunderstanding Bruce Beresford","frozenset({'Bruce', 'Peace,', '&', 'Misunderstanding', 'Love', 'Beresford'})"
tt1650043,2011,6.5,Diary of a Wimpy Kid: Rodrick Rules,David Bowers,Diary of a Wimpy Kid: Rodrick Rules David Bowers,"frozenset({'Rodrick', 'of', 'a', 'Rules', 'David', 'Bowers', 'Diary', 'Wimpy', 'Kid:'})"
tt1650048,2012,7.6,Laurence Anyways,Xavier Dolan,Laurence Anyways Xavier Dolan,"frozenset({'Anyways', 'Xavier', 'Laurence', 'Dolan'})"
tt1650062,2011,7.0,Super 8,J.J. Abrams,Super 8 J.J. Abrams,"frozenset({'Super', 'J.J.', '8', 'Abrams'})"
tt1650407,2011,6.3,"Turn Me On, Dammit!",Jannicke Systad Jacobsen,"Turn Me On, Dammit! Jannicke Systad Jacobsen","frozenset({'Dammit!', 'Jacobsen', 'Systad', 'On,', 'Jannicke', 'Turn', 'Me'})"
tt1650433,2010,2.9,Sura,S.P. Rajkumar,Sura S.P. Rajkumar,"frozenset({'S.P.', 'Sura', 'Rajkumar'})"
tt1650453,2011,7.4,I Wish,Hirokazu Koreeda,I Wish Hirokazu Koreeda,"frozenset({'Koreeda', 'Wish', 'I', 'Hirokazu'})"
tt1650535,2011,6.1,The Entitled,Aaron Woodley,The Entitled Aaron Woodley,"frozenset({'Aaron', 'Woodley', 'The', 'Entitled'})"
tt1650536,2012,5.8,Türkisch für Anfänger,Bora Dagtekin,Türkisch für Anfänger Bora Dagtekin,"frozenset({'Dagtekin', 'für', 'Anfänger', 'Türkisch', 'Bora'})"
tt1650554,2013,6.5,Kick-Ass 2,Jeff Wadlow,Kick-Ass 2 Jeff Wadlow,"frozenset({'Jeff', 'Kick-Ass', 'Wadlow', '2'})"
tt1653665,2017,7.1,Goodbye Christopher Robin,Simon Curtis,Goodbye Christopher Robin Simon Curtis,"frozenset({'Curtis', 'Robin', 'Simon', 'Goodbye', 'Christopher'})"
tt1653690,2010,4.9,Ong Bak 3,Panna Rittikrai,Ong Bak 3 Panna Rittikrai,"frozenset({'Panna', '3', 'Ong', 'Rittikrai', 'Bak'})"
tt1653700,2011,5.8,The Veteran,Matthew Hope,The Veteran Matthew Hope,"frozenset({'Veteran', 'The', 'Hope', 'Matthew'})"
tt1654523,2013,6.8,Night Train to Lisbon,Bille August,Night Train to Lisbon Bille August,"frozenset({'to', 'Night', 'Train', 'Bille', 'Lisbon', 'August'})"
tt1655389,2022,5.5,Blonde,Andrew Dominik,Blonde Andrew Dominik,"frozenset({'Dominik', 'Blonde', 'Andrew'})"
tt1655413,2012,6.2,The Suicide Shop,Patrice Leconte,The Suicide Shop Patrice Leconte,"frozenset({'Shop', 'Leconte', 'The', 'Suicide', 'Patrice'})"
tt1655420,2011,6.9,My Week with Marilyn,Simon Curtis,My Week with Marilyn Simon Curtis,"frozenset({'My', 'Simon', 'Curtis', 'with', 'Week', 'Marilyn'})"
tt1655441,2015,7.2,The Age of Adaline,Lee Toland Krieger,The Age of Adaline Lee Toland Krieger,"frozenset({'Adaline', 'Lee', 'of', 'Toland', 'Krieger', 'The', 'Age'})"
tt1655442,2011,7.9,The Artist,Michel Hazanavicius,The Artist Michel Hazanavicius,"frozenset({'The', 'Artist', 'Hazanavicius', 'Michel'})"
tt1655460,2012,5.6,Wanderlust,David Wain,Wanderlust David Wain,"frozenset({'David', 'Wanderlust', 'Wain'})"
tt1655607,2010,6.9,Singam,Hari,Singam Hari,"frozenset({'Hari', 'Singam'})"
tt1656186,2012,5.5,Stolen,Simon West,Stolen Simon West,"frozenset({'Stolen', 'Simon', 'West'})"
tt1656190,2012,6.5,Safe,Boaz Yakin,Safe Boaz Yakin,"frozenset({'Safe', 'Boaz', 'Yakin'})"
tt1656192,2011,6.3,Special Forces,Stéphane Rybojad,Special Forces Stéphane Rybojad,"frozenset({'Special', 'Rybojad', 'Stéphane', 'Forces'})"
tt1657283,2011,5.1,Honey 2,Bille Woodruff,Honey 2 Bille Woodruff,"frozenset({'Honey', 'Woodruff', 'Bille', '2'})"
tt1657299,2011,6.1,The Decoy Bride,Sheree Folkson,The Decoy Bride Sheree Folkson,"frozenset({'Folkson', 'Decoy', 'The', 'Bride', 'Sheree'})"
tt1657507,2011,6.4,Colombiana,Olivier Megaton,Colombiana Olivier Megaton,"frozenset({'Megaton', 'Olivier', 'Colombiana'})"
tt1657510,2013,6.4,Gimme Shelter,Ron Krauss,Gimme Shelter Ron Krauss,"frozenset({'Krauss', 'Shelter', 'Ron', 'Gimme'})"
tt1658801,2015,6.6,Freeheld,Peter Sollett,Freeheld Peter Sollett,"frozenset({'Freeheld', 'Sollett', 'Peter'})"
tt1658837,2012,5.9,The Tall Man,Pascal Laugier,The Tall Man Pascal Laugier,"frozenset({'Man', 'Tall', 'Pascal', 'The', 'Laugier'})"
tt1659337,2012,8.0,The Perks of Being a Wallflower,Stephen Chbosky,The Perks of Being a Wallflower Stephen Chbosky,"frozenset({'of', 'Chbosky', 'Stephen', 'Being', 'The', 'Wallflower', 'Perks', 'a'})"
tt1659338,2013,5.6,The Numbers Station,Kasper Barfoed,The Numbers Station Kasper Barfoed,"frozenset({'Barfoed', 'Kasper', 'The', 'Numbers', 'Station'})"
tt1659343,2012,5.0,Universal Soldier: Day of Reckoning,John Hyams,Universal Soldier: Day of Reckoning John Hyams,"frozenset({'Reckoning', 'of', 'Universal', 'Hyams', 'Soldier:', 'Day', 'John'})"
tt1660379,2011,6.7,House of Tolerance,Bertrand Bonello,House of Tolerance Bertrand Bonello,"frozenset({'Bertrand', 'House', 'Tolerance', 'of', 'Bonello'})"
tt1661099,2011,5.5,X,Jon Hewitt,X Jon Hewitt,"frozenset({'Jon', 'Hewitt', 'X'})"
tt1661199,2015,6.9,Cinderella,Kenneth Branagh,Cinderella Kenneth Branagh,"frozenset({'Cinderella', 'Branagh', 'Kenneth'})"
tt1661275,2016,6.7,Their Finest,Lone Scherfig,Their Finest Lone Scherfig,"frozenset({'Lone', 'Finest', 'Their', 'Scherfig'})"
tt1661382,2013,6.4,Grudge Match,Peter Segal,Grudge Match Peter Segal,"frozenset({'Grudge', 'Match', 'Segal', 'Peter'})"
tt1661420,2011,7.3,Polisse,Maïwenn,Polisse Maïwenn,"frozenset({'Maïwenn', 'Polisse'})"
tt1661820,2014,6.1,Cut Bank,Matt Shakman,Cut Bank Matt Shakman,"frozenset({'Cut', 'Matt', 'Shakman', 'Bank'})"
tt1662557,2010,7.4,No Mercy,Hyeong-Joon Kim,No Mercy Hyeong-Joon Kim,"frozenset({'Hyeong-Joon', 'No', 'Kim', 'Mercy'})"
tt1663143,2012,5.4,Fun Size,Josh Schwartz,Fun Size Josh Schwartz,"frozenset({'Schwartz', 'Fun', 'Josh', 'Size'})"
tt1663202,2015,8.0,The Revenant,Alejandro G. Iñárritu,The Revenant Alejandro G. Iñárritu,"frozenset({'Iñárritu', 'The', 'Alejandro', 'G.', 'Revenant'})"
tt1663207,2013,5.8,Life of Crime,Daniel Schechter,Life of Crime Daniel Schechter,"frozenset({'Daniel', 'of', 'Crime', 'Life', 'Schechter'})"
tt1663321,2011,7.0,Chicken with Plums,Vincent Paronnaud Marjane Satrapi,Chicken with Plums Vincent Paronnaud Marjane Satrapi,"frozenset({'Paronnaud', 'Plums', 'Chicken', 'Satrapi', 'with', 'Vincent', 'Marjane'})"
tt1663655,2015,4.0,Martyrs,Kevin Goetz Michael Goetz,Martyrs Kevin Goetz Michael Goetz,"frozenset({'Martyrs', 'Michael', 'Goetz', 'Kevin'})"
tt1663662,2013,6.9,Pacific Rim,Guillermo del Toro,Pacific Rim Guillermo del Toro,"frozenset({'Toro', 'Guillermo', 'Rim', 'del', 'Pacific'})"
tt1666185,2017,5.8,All Eyez on Me,Benny Boom,All Eyez on Me Benny Boom,"frozenset({'on', 'All', 'Eyez', 'Boom', 'Me', 'Benny'})"
tt1666186,2010,3.4,Vampires Suck,Jason Friedberg Aaron Seltzer,Vampires Suck Jason Friedberg Aaron Seltzer,"frozenset({'Friedberg', 'Suck', 'Vampires', 'Jason', 'Aaron', 'Seltzer'})"
tt1666801,2015,6.4,The DUFF,Ari Sandel,The DUFF Ari Sandel,"frozenset({'The', 'DUFF', 'Ari', 'Sandel'})"
tt1667307,2011,5.8,Damsels in Distress,Whit Stillman,Damsels in Distress Whit Stillman,"frozenset({'Stillman', 'Distress', 'Damsels', 'in', 'Whit'})"
tt1667310,2012,6.2,Deadfall,Stefan Ruzowitzky,Deadfall Stefan Ruzowitzky,"frozenset({'Deadfall', 'Stefan', 'Ruzowitzky'})"
tt1667321,2017,6.3,On Chesil Beach,Dominic Cooke,On Chesil Beach Dominic Cooke,"frozenset({'Beach', 'On', 'Cooke', 'Chesil', 'Dominic'})"
tt1667353,2012,5.6,Mirror Mirror,Tarsem Singh,Mirror Mirror Tarsem Singh,"frozenset({'Mirror', 'Singh', 'Tarsem'})"
tt1667354,2019,7.3,The Painted Bird,Václav Marhoul,The Painted Bird Václav Marhoul,"frozenset({'Václav', 'The', 'Painted', 'Bird', 'Marhoul'})"
tt1667355,2013,6.5,3096 Tage,Sherry Hormann,3096 Tage Sherry Hormann,"frozenset({'3096', 'Sherry', 'Hormann', 'Tage'})"
tt1667838,2010,5.6,I Hate Luv Storys,Punit Malhotra,I Hate Luv Storys Punit Malhotra,"frozenset({'Storys', 'Punit', 'Luv', 'Hate', 'Malhotra', 'I'})"
tt1667889,2012,6.5,Ice Age 4: Continental Drift,Steve Martino Michael Thurmeier,Ice Age 4: Continental Drift Steve Martino Michael Thurmeier,"frozenset({'Ice', 'Michael', 'Thurmeier', 'Steve', 'Drift', 'Martino', '4:', 'Age', 'Continental'})"
tt1668191,2010,7.4,Hunting Season,Yavuz Turgul,Hunting Season Yavuz Turgul,"frozenset({'Season', 'Hunting', 'Turgul', 'Yavuz'})"
tt1668200,2010,7.5,Elle s'appelait Sarah,Gilles Paquet-Brenner,Elle s'appelait Sarah Gilles Paquet-Brenner,"frozenset({""s'appelait"", 'Sarah', 'Paquet-Brenner', 'Elle', 'Gilles'})"
tt1670345,2013,7.2,Now You See Me,Louis Leterrier,Now You See Me Louis Leterrier,"frozenset({'Louis', 'Now', 'You', 'Leterrier', 'See', 'Me'})"
tt1673434,2012,5.5,The Twilight Saga: Breaking Dawn - Part 2,Bill Condon,The Twilight Saga: Breaking Dawn - Part 2 Bill Condon,"frozenset({'Breaking', 'Part', '-', 'Condon', 'The', 'Bill', 'Twilight', 'Dawn', 'Saga:', '2'})"
tt1673697,2012,7.0,The Sapphires,Wayne Blair,The Sapphires Wayne Blair,"frozenset({'Sapphires', 'The', 'Blair', 'Wayne'})"
tt1673702,2010,6.9,A Cat in Paris,Jean-Loup Felicioli Alain Gagnol,A Cat in Paris Jean-Loup Felicioli Alain Gagnol,"frozenset({'Paris', 'Jean-Loup', 'Alain', 'Cat', 'A', 'Gagnol', 'in', 'Felicioli'})"
tt16747572,2021,9.7,The Silence of Swastika,Anuj Bhardwaj,The Silence of Swastika Anuj Bhardwaj,"frozenset({'of', 'Silence', 'Swastika', 'The', 'Anuj', 'Bhardwaj'})"
tt1674771,2015,6.5,Entourage,Doug Ellin,Entourage Doug Ellin,"frozenset({'Doug', 'Entourage', 'Ellin'})"
tt1674773,2012,7.1,Hannah Arendt,Margarethe von Trotta,Hannah Arendt Margarethe von Trotta,"frozenset({'Margarethe', 'Trotta', 'Arendt', 'von', 'Hannah'})"
tt1674784,2011,5.3,Trespass,Joel Schumacher,Trespass Joel Schumacher,"frozenset({'Joel', 'Schumacher', 'Trespass'})"
tt1675192,2011,7.3,Take Shelter,Jeff Nichols,Take Shelter Jeff Nichols,"frozenset({'Jeff', 'Take', 'Shelter', 'Nichols'})"
tt1675434,2011,8.5,The Intouchables,Olivier Nakache Éric Toledano,The Intouchables Olivier Nakache Éric Toledano,"frozenset({'The', 'Intouchables', 'Toledano', 'Éric', 'Olivier', 'Nakache'})"
tt1677561,2010,7.4,Colorful,Keiichi Hara,Colorful Keiichi Hara,"frozenset({'Hara', 'Colorful', 'Keiichi'})"
tt1677720,2018,7.4,Ready Player One,Steven Spielberg,Ready Player One Steven Spielberg,"frozenset({'Player', 'Ready', 'One', 'Spielberg', 'Steven'})"
tt1678051,2012,4.3,Soldiers of Fortune,Maxim Korostyshevsky,Soldiers of Fortune Maxim Korostyshevsky,"frozenset({'Maxim', 'of', 'Soldiers', 'Korostyshevsky', 'Fortune'})"
tt1679335,2016,6.4,Trolls,Mike Mitchell Walt Dohrn,Trolls Mike Mitchell Walt Dohrn,"frozenset({'Mike', 'Mitchell', 'Trolls', 'Walt', 'Dohrn'})"
tt1680045,2011,6.1,360,Fernando Meirelles,360 Fernando Meirelles,"frozenset({'Meirelles', 'Fernando', '360'})"
tt1680114,2011,6.6,The Snowtown Murders,Justin Kurzel,The Snowtown Murders Justin Kurzel,"frozenset({'Snowtown', 'Kurzel', 'Justin', 'The', 'Murders'})"
tt1680136,2010,7.1,Klown,Mikkel Nørgaard,Klown Mikkel Nørgaard,"frozenset({'Mikkel', 'Nørgaard', 'Klown'})"
tt1682180,2013,6.8,Stoker,Park Chan-wook,Stoker Park Chan-wook,"frozenset({'Park', 'Stoker', 'Chan-wook'})"
tt1682181,2011,7.3,Bully,Lee Hirsch,Bully Lee Hirsch,"frozenset({'Bully', 'Hirsch', 'Lee'})"
tt1683526,2011,7.7,Detachment,Tony Kaye,Detachment Tony Kaye,"frozenset({'Detachment', 'Kaye', 'Tony'})"
tt1683876,2010,7.7,Happy People: A Year in the Taiga,Dmitry Vasyukov,Happy People: A Year in the Taiga Dmitry Vasyukov,"frozenset({'People:', 'Dmitry', 'Vasyukov', 'Taiga', 'A', 'in', 'the', 'Year', 'Happy'})"
tt1684233,2013,6.1,Welcome to the Punch,Eran Creevy,Welcome to the Punch Eran Creevy,"frozenset({'to', 'Eran', 'Creevy', 'Welcome', 'the', 'Punch'})"
tt1684628,2011,5.9,Circumstance,Maryam Keshavarz,Circumstance Maryam Keshavarz,"frozenset({'Circumstance', 'Maryam', 'Keshavarz'})"
tt1686313,2010,7.0,Simple Simon,Andreas Öhman,Simple Simon Andreas Öhman,"frozenset({'Simple', 'Andreas', 'Simon', 'Öhman'})"
tt1686784,2011,5.9,Flying Swords of Dragon Gate,Hark Tsui,Flying Swords of Dragon Gate Hark Tsui,"frozenset({'Flying', 'Swords', 'Gate', 'of', 'Tsui', 'Hark', 'Dragon'})"
tt1686821,2014,5.4,Vampire Academy,Mark Waters,Vampire Academy Mark Waters,"frozenset({'Waters', 'Academy', 'Mark', 'Vampire'})"
tt1687247,2011,7.6,Life in a Day,Cristina Bocchialini Tegan Bukowski Loressa Clisby Kevin Macdonald Natalia Andreadis Jack Attridge,Life in a Day Cristina Bocchialini Tegan Bukowski Loressa Clisby Kevin Macdonald Natalia Andreadis Jack Attridge,"frozenset({'Tegan', 'Loressa', 'Clisby', 'Cristina', 'Jack', 'Bukowski', 'Natalia', 'Attridge', 'Life', 'Macdonald', 'Andreadis', 'Kevin', 'Day', 'in', 'Bocchialini', 'a'})"
tt1687281,2011,6.5,Terri,Azazel Jacobs,Terri Azazel Jacobs,"frozenset({'Azazel', 'Jacobs', 'Terri'})"
tt1687901,2011,6.4,The Awakening,Nick Murphy,The Awakening Nick Murphy,"frozenset({'The', 'Awakening', 'Murphy', 'Nick'})"
tt1690953,2013,7.3,Despicable Me 2,Pierre Coffin Chris Renaud,Despicable Me 2 Pierre Coffin Chris Renaud,"frozenset({'Renaud', 'Despicable', 'Pierre', 'Chris', 'Coffin', 'Me', '2'})"
tt1691323,2010,6.2,Attenberg,Athina Rachel Tsangari,Attenberg Athina Rachel Tsangari,"frozenset({'Rachel', 'Athina', 'Attenberg', 'Tsangari'})"
tt1691916,2017,6.4,Before I Fall,Ry Russo-Young,Before I Fall Ry Russo-Young,"frozenset({'Before', 'Ry', 'Fall', 'Russo-Young', 'I'})"
tt1691917,2013,5.7,Planes,Klay Hall,Planes Klay Hall,"frozenset({'Planes', 'Klay', 'Hall'})"
tt1691920,2011,5.9,I Melt with You,Mark Pellington,I Melt with You Mark Pellington,"frozenset({'Mark', 'You', 'Melt', 'with', 'I', 'Pellington'})"
tt1692190,2010,7.7,Hell,Luis Estrada,Hell Luis Estrada,"frozenset({'Estrada', 'Hell', 'Luis'})"
tt1692486,2011,7.1,Carnage,Roman Polanski,Carnage Roman Polanski,"frozenset({'Carnage', 'Polanski', 'Roman'})"
tt1692504,2010,6.2,We Are the Night,Dennis Gansel,We Are the Night Dennis Gansel,"frozenset({'Night', 'Dennis', 'Gansel', 'We', 'Are', 'the'})"
tt1694020,2012,5.8,The Guilt Trip,Anne Fletcher,The Guilt Trip Anne Fletcher,"frozenset({'Guilt', 'Trip', 'Anne', 'The', 'Fletcher'})"
tt1694021,2015,5.3,Into the Grizzly Maze,David Hackl,Into the Grizzly Maze David Hackl,"frozenset({'Grizzly', 'David', 'Into', 'Maze', 'the', 'Hackl'})"
tt1694542,2011,6.8,Tanu Weds Manu,Aanand L. Rai,Tanu Weds Manu Aanand L. Rai,"frozenset({'Aanand', 'Tanu', 'Rai', 'L.', 'Weds', 'Manu'})"
tt1697064,2013,6.3,Deadly Code,Gabriele Salvatores,Deadly Code Gabriele Salvatores,"frozenset({'Code', 'Salvatores', 'Deadly', 'Gabriele'})"
tt1698010,2011,7.9,TT3D: Closer to the Edge,Richard De Aragues,TT3D: Closer to the Edge Richard De Aragues,"frozenset({'to', 'De', 'TT3D:', 'Aragues', 'Richard', 'Closer', 'the', 'Edge'})"
tt1698641,2014,6.2,"Alexander and the Terrible, Horrible, No Good, Very Bad Day",Miguel Arteta,"Alexander and the Terrible, Horrible, No Good, Very Bad Day Miguel Arteta","frozenset({'and', 'Miguel', 'Arteta', 'Terrible,', 'Bad', 'Good,', 'Alexander', 'Horrible,', 'Day', 'Very', 'No', 'the'})"
tt1698648,2012,5.7,Girl Most Likely,Shari Springer Berman Robert Pulcini,Girl Most Likely Shari Springer Berman Robert Pulcini,"frozenset({'Springer', 'Pulcini', 'Shari', 'Robert', 'Girl', 'Likely', 'Most', 'Berman'})"
tt1699231,2011,5.2,Quarantine 2: Terminal,John Pogue,Quarantine 2: Terminal John Pogue,"frozenset({'Pogue', 'Terminal', '2:', 'John', 'Quarantine'})"
tt1699513,2011,3.0,Beginning of the Great Revival,Sanping Han Jianxin Huang,Beginning of the Great Revival Sanping Han Jianxin Huang,"frozenset({'Sanping', 'Beginning', 'of', 'Great', 'Jianxin', 'Revival', 'Han', 'Huang', 'the'})"
tt1699518,2017,6.6,The Young Karl Marx,Raoul Peck,The Young Karl Marx Raoul Peck,"frozenset({'Raoul', 'Peck', 'Marx', 'The', 'Young', 'Karl'})"
tt1700258,2011,6.3,Kokowääh,Til Schweiger Torsten Künstler,Kokowääh Til Schweiger Torsten Künstler,"frozenset({'Torsten', 'Kokowääh', 'Künstler', 'Til', 'Schweiger'})"
tt1700841,2016,6.1,Sausage Party,Greg Tiernan Conrad Vernon,Sausage Party Greg Tiernan Conrad Vernon,"frozenset({'Greg', 'Sausage', 'Tiernan', 'Party', 'Conrad', 'Vernon'})"
tt1700844,2011,6.2,The Deep Blue Sea,Terence Davies,The Deep Blue Sea Terence Davies,"frozenset({'Terence', 'The', 'Blue', 'Deep', 'Davies', 'Sea'})"
tt1701210,2011,6.6,Day of the Falcon,Jean-Jacques Annaud,Day of the Falcon Jean-Jacques Annaud,"frozenset({'of', 'Jean-Jacques', 'Annaud', 'Falcon', 'Day', 'the'})"
tt1701990,2011,5.6,Detention,Joseph Kahn,Detention Joseph Kahn,"frozenset({'Kahn', 'Joseph', 'Detention'})"
tt1702014,2014,7.9,The Way He Looks,Daniel Ribeiro,The Way He Looks Daniel Ribeiro,"frozenset({'Way', 'Daniel', 'Looks', 'The', 'Ribeiro', 'He'})"
tt1702425,2012,5.5,Casa de mi Padre,Matt Piedmont,Casa de mi Padre Matt Piedmont,"frozenset({'Piedmont', 'mi', 'Padre', 'Casa', 'Matt', 'de'})"
tt1702439,2013,6.6,Safe Haven,Lasse Hallström,Safe Haven Lasse Hallström,"frozenset({'Safe', 'Haven', 'Hallström', 'Lasse'})"
tt1702443,2011,1.6,Justin Bieber: Never Say Never,Jon M. Chu,Justin Bieber: Never Say Never Jon M. Chu,"frozenset({'M.', 'Justin', 'Chu', 'Never', 'Bieber:', 'Jon', 'Say'})"
tt1703148,2011,6.7,The Hunter,Daniel Nettheim,The Hunter Daniel Nettheim,"frozenset({'The', 'Nettheim', 'Daniel', 'Hunter'})"
tt1703199,2011,6.1,Grave Encounters,Colin Minihan Stuart Ortiz The Vicious Brothers,Grave Encounters Colin Minihan Stuart Ortiz The Vicious Brothers,"frozenset({'Colin', 'Vicious', 'Brothers', 'Encounters', 'The', 'Ortiz', 'Grave', 'Minihan', 'Stuart'})"
tt1703957,2016,6.5,Genius,Michael Grandage,Genius Michael Grandage,"frozenset({'Grandage', 'Michael', 'Genius'})"
tt1703958,2012,5.8,Ek Main Aur Ekk Tu,Shakun Batra,Ek Main Aur Ekk Tu Shakun Batra,"frozenset({'Ekk', 'Ek', 'Batra', 'Main', 'Aur', 'Shakun', 'Tu'})"
tt17041964,2022,7.5,Navalny,Daniel Roher,Navalny Daniel Roher,"frozenset({'Roher', 'Navalny', 'Daniel'})"
tt1704573,2011,6.8,Bernie,Richard Linklater,Bernie Richard Linklater,"frozenset({'Richard', 'Linklater', 'Bernie'})"
tt1704619,2010,7.0,Tabloid,Errol Morris,Tabloid Errol Morris,"frozenset({'Tabloid', 'Errol', 'Morris'})"
