level_0,index,tconst,startYear_x,runtimeMinutes_x,genres_x,averageRating,numVotes,primaryTitle,genres,startYear_st,runtimeMinutes_st,averageRating_st,numVotes_st,genre_clean,action,adult,adventure,animation,biography,comedy,crime,documentary,drama,family,fantasy,fi,history,horror,music,musical,mystery,news,reality,romance,sci,sport,thriller,tv,war,western
7973,141511,tt10620868,2020,98,"Action,Drama,Horror",6.3,39962.0,#Alive,Action,0.9813084112149504,0.1017274472168906,0.6091954022988506,0.012800526479649797,"Action , Drama , Horror",1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7974,141548,tt10627584,2020,94,Drama,6.8,14398.0,The Life Ahead,Drama,0.9813084112149504,0.09404990403071016,0.6666666666666667,0.0031649839771979433,Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7975,141551,tt10627720,2019,110,"Action,Adventure,Animation",7.4,7711.0,Ne Zha,Action,0.9719626168224273,0.12476007677543187,0.7356321839080462,0.0006445304991078344,"Action , Adventure , Animation",1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7976,141576,tt1063056,2008,89,"Horror,Mystery,Thriller",5.6,7769.0,From Within,Horror,0.8691588785046704,0.08445297504798464,0.5287356321839081,0.0006663917674986264,"Horror , Mystery , Thriller",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
7977,141592,tt10633456,2020,115,Drama,7.4,81203.0,Minari,Drama,0.9813084112149504,0.1343570057581574,0.7356321839080462,0.028345019060764528,Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7978,141608,tt1063669,2008,107,"Drama,Thriller",7.6,109734.0,The Wave,Drama,0.8691588785046704,0.11900191938579653,0.7586206896551725,0.03909887851693155,"Drama , Thriller",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7979,141675,tt1064744,2008,92,"Horror,Thriller",5.3,6150.0,Dying Breed,Horror,0.8691588785046704,0.09021113243761995,0.4942528735632184,5.616084465910392e-05,"Horror , Thriller",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
7980,141684,tt10648342,2022,118,"Action,Adventure,Comedy",6.3,303021.0,Thor: Love and Thunder,Action,1.0,0.1401151631477927,0.6091954022988506,0.11195230926608707,"Action , Adventure , Comedy",1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7981,141685,tt10648440,2019,103,"Action,Comedy",7.0,6333.0,Exit,Action,0.9719626168224273,0.11132437619961612,0.6896551724137933,0.0001251369156162578,"Action , Comedy",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7982,141691,tt10648714,2021,136,"Drama,History,Romance",5.1,9334.0,Chernobyl: Abyss,Drama,0.9906542056074734,0.17466410748560457,0.471264367816092,0.0012562690956294804,"Drama , History , Romance",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
7983,141699,tt1064931,2007,115,Drama,6.4,7135.0,The White Angel,Drama,0.8598130841121474,0.1343570057581574,0.6206896551724139,0.00042742548888203766,Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7984,141700,tt1064932,2008,106,"Comedy,Romance",7.1,42468.0,Welcome to the Sticks,Comedy,0.8691588785046704,0.11708253358925143,0.7011494252873564,0.013745084041500226,"Comedy , Romance",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7985,141724,tt1065073,2014,165,Drama,7.9,354758.0,Boyhood,Drama,0.9252336448598122,0.23032629558541262,0.7931034482758622,0.1314529375890941,Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7986,141821,tt10661848,2021,158,"Action,Crime,Drama",5.8,11915.0,Jagame Thandhiram,Action,0.9906542056074734,0.2168905950095969,0.5517241379310346,0.0022290955390197255,"Action , Crime , Drama",1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7987,141861,tt10665338,2021,105,"Horror,Thriller",5.5,85886.0,Halloween Kills,Horror,0.9906542056074734,0.11516314779270632,0.517241379310345,0.030110128024110717,"Horror , Thriller",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
7988,141862,tt10665342,2022,111,"Horror,Thriller",5.0,47351.0,Halloween Ends,Horror,1.0,0.126679462571977,0.4597701149425288,0.015585576688952595,"Horror , Thriller",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
7989,141896,tt1067106,2009,96,"Adventure,Animation,Comedy",6.8,115869.0,A Christmas Carol,Adventure,0.8785046728971935,0.0978886756238004,0.6666666666666667,0.0414112730268886,"Adventure , Animation , Comedy",0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7990,141923,tt10675724,2020,101,"Drama,Fantasy,Horror",5.3,7110.0,The Swarm,Drama,0.9813084112149504,0.10748560460652591,0.4942528735632184,0.0004180025283687652,"Drama , Fantasy , Horror",0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7991,141924,tt1067583,2011,122,"Drama,Romance",6.9,116970.0,Water for Elephants,Drama,0.8971962616822431,0.14779270633397312,0.6781609195402301,0.04182626020789312,"Drama , Romance",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7992,141928,tt10676012,2021,109,"Comedy,Drama,Romance",6.3,26532.0,To All the Boys: Always and Forever,Comedy,0.9906542056074734,0.12284069097888677,0.6091954022988506,0.007738512091919848,"Comedy , Drama , Romance",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7993,141941,tt1067733,2008,103,"Comedy,Drama,Romance",6.9,10043.0,"Patrik, Age 1.5",Comedy,0.8691588785046704,0.11132437619961612,0.6781609195402301,0.0015235042557858861,"Comedy , Drama , Romance",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7994,141943,tt1067765,2013,97,"Comedy,Drama",6.1,17979.0,Adult World,Comedy,0.9158878504672892,0.0998080614203455,0.5862068965517242,0.004514728841119087,"Comedy , Drama",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7995,141945,tt1067774,2011,109,"Adventure,Comedy,Family",5.8,45473.0,Monte Carlo,Adventure,0.8971962616822431,0.12284069097888677,0.5517241379310346,0.014877723895195571,"Adventure , Comedy , Family",0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7996,141979,tt10682266,2020,103,"Comedy,Mystery",5.2,51390.0,Hubie Halloween,Comedy,0.9813084112149504,0.11132437619961612,0.4827586206896552,0.01710795018947689,"Comedy , Mystery",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7997,141985,tt1068242,2011,113,"Comedy,Drama,Music",5.8,50418.0,Footloose,Comedy,0.8971962616822431,0.1305182341650672,0.5517241379310346,0.01674158548472086,"Comedy , Drama , Music",0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7998,142008,tt1068641,2008,107,"Crime,Drama,Romance",6.8,20373.0,The Burning Plain,Crime,0.8691588785046704,0.11900191938579653,0.6666666666666667,0.005417071539870054,"Crime , Drama , Romance",0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7999,142011,tt1068646,2008,128,Drama,7.5,35579.0,The Class,Drama,0.8691588785046704,0.15930902111324374,0.7471264367816093,0.011148493042462874,Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8000,142014,tt1068649,2008,117,Drama,7.6,20373.0,I've Loved You So Long,Drama,0.8691588785046704,0.1381957773512476,0.7586206896551725,0.005417071539870054,Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8001,142029,tt1068678,2009,103,"Drama,Romance",6.3,12767.0,Veronika Decides to Die,Drama,0.8785046728971935,0.11132437619961612,0.6091954022988506,0.0025502300333120503,"Drama , Romance",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8002,142031,tt1068680,2008,104,"Comedy,Romance",6.8,363020.0,Yes Man,Comedy,0.8691588785046704,0.11324376199616122,0.6666666666666667,0.13456703757952038,"Comedy , Romance",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8003,142034,tt10687070,2021,140,"Comedy,Drama",8.4,7181.0,Mandela,Comedy,0.9906542056074734,0.18234165067178498,0.8505747126436783,0.00044476373622645863,"Comedy , Drama",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8004,142036,tt10687116,2022,93,"Animation,Comedy,Music",7.4,7472.0,Entergalactic,Animation,1.0,0.09213051823416506,0.7356321839080462,0.0005544469966009499,"Animation , Comedy , Music",0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8005,142042,tt10687506,2021,111,"Biography,Drama,History",6.8,14558.0,The Electrical Life of Louis Wain,Biography,0.9906542056074734,0.126679462571977,0.6666666666666667,0.003225290924482887,"Biography , Drama , History",0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8006,142057,tt1068953,2013,108,Thriller,6.3,7563.0,House of Good and Evil,Thriller,0.9158878504672892,0.12092130518234163,0.6091954022988506,0.0005887465728692614,Thriller,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8007,142058,tt1068956,2007,168,Drama,8.3,9415.0,In the Name of God,Drama,0.8598130841121474,0.236084452975048,0.8390804597701151,0.0012867994876924827,Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8008,142074,tt10691162,2021,114,"Drama,Horror,Mystery",5.3,16305.0,Aftermath,Drama,0.9906542056074734,0.1324376199616123,0.4942528735632184,0.003883767405150364,"Drama , Horror , Mystery",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
8009,142089,tt1069238,2008,130,Drama,8.0,52412.0,Departures,Drama,0.8691588785046704,0.16314779270633395,0.8045977011494254,0.017493160815259468,Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8010,142129,tt10696784,2021,139,"Action,Drama,Western",6.6,62639.0,The Harder They Fall,Action,0.9906542056074734,0.18042226487523988,0.6436781609195403,0.021347905502028953,"Action , Drama , Western",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8011,142131,tt10696896,2021,139,"Crime,Drama,Thriller",6.6,43401.0,Stillwater,Crime,0.9906542056074734,0.18042226487523988,0.6436781609195403,0.01409674892785555,"Crime , Drama , Thriller",0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8012,142134,tt10698174,2021,99,"Drama,Mystery,Thriller",5.5,11782.0,Wolf,Drama,0.9906542056074734,0.1036468330134357,0.517241379310345,0.002178965389089116,"Drama , Mystery , Thriller",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
8013,142139,tt10698680,2022,168,"Action,Crime,Drama",8.4,130402.0,K.G.F: Chapter 2,Action,1.0,0.236084452975048,0.8505747126436783,0.04688902843246413,"Action , Crime , Drama",1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8014,142141,tt10699086,2022,147,"Action,Comedy,Crime",5.2,35639.0,Bachchhan Paandey,Action,1.0,0.19577735124760076,0.4827586206896552,0.011171108147694729,"Action , Comedy , Crime",1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8015,142151,tt10701074,2022,167,"Action,Drama,Family",8.1,27050.0,Ponniyin Selvan: Part I,Action,1.0,0.23416506717850288,0.8160919540229886,0.007933755833754852,"Action , Drama , Family",1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8016,142180,tt10706602,2019,109,"Crime,Documentary",8.1,12303.0,Collective,Crime,0.9719626168224273,0.12284069097888677,0.8160919540229886,0.0023753398861857135,"Crime , Documentary",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8017,142199,tt1070874,2020,129,"Drama,History,Thriller",7.7,176987.0,The Trial of the Chicago 7,Drama,0.9813084112149504,0.16122840690978885,0.7701149425287358,0.06444777305289598,"Drama , History , Thriller",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
8018,142207,tt10709484,2022,165,"Comedy,Drama,Romance",6.9,9321.0,Don,Comedy,1.0,0.23032629558541262,0.6781609195402301,0.0012513691561625785,"Comedy , Drama , Romance",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8019,142241,tt10714856,2020,109,"Comedy,Drama,Family",6.3,11592.0,Feel the Beat,Comedy,0.9813084112149504,0.12284069097888677,0.6091954022988506,0.002107350889188246,"Comedy , Drama , Family",0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8020,142251,tt10717738,2020,144,"Crime,Mystery,Thriller",7.9,7675.0,Anjaam Pathiraa,Crime,0.9813084112149504,0.19001919385796545,0.7931034482758622,0.0006309614359687218,"Crime , Mystery , Thriller",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
8021,142257,tt1071804,2009,107,"Action,Drama,Fantasy",6.8,21803.0,Ink,Action,0.8785046728971935,0.11900191938579653,0.6666666666666667,0.005956064881229236,"Action , Drama , Fantasy",1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8022,142262,tt1071812,2009,117,"Biography,Drama,Music",7.3,7992.0,Mao's Last Dancer,Biography,0.8785046728971935,0.1381957773512476,0.7241379310344829,0.0007504445752770164,"Biography , Drama , Music",0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8023,142270,tt1071875,2011,96,"Action,Fantasy,Thriller",4.3,120276.0,Ghost Rider: Spirit of Vengeance,Action,0.8971962616822431,0.0978886756238004,0.3793103448275862,0.04307235250616827,"Action , Fantasy , Thriller",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8024,142329,tt1072748,2018,99,"Drama,Fantasy,Horror",5.4,34523.0,Winchester,Drama,0.9626168224299043,0.1036468330134357,0.5057471264367818,0.010750467190382248,"Drama , Fantasy , Horror",0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8025,142348,tt1073105,2009,94,"Adventure,Horror,Thriller",5.7,48117.0,The Descent: Part 2,Adventure,0.8785046728971935,0.09404990403071016,0.5402298850574714,0.015874296199079263,"Adventure , Horror , Thriller",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
8026,142354,tt10731256,2022,123,"Drama,Thriller",6.2,50360.0,Don't Worry Darling,Drama,1.0,0.14971209213051823,0.5977011494252875,0.016719724216330067,"Drama , Thriller",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8027,142368,tt10731768,2021,110,"Action,Drama,Thriller",5.5,32178.0,Sweet Girl,Action,0.9906542056074734,0.12476007677543187,0.517241379310345,0.009866593494237293,"Action , Drama , Thriller",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8028,142379,tt1073241,2008,108,"Crime,Drama,Thriller",7.2,38447.0,Nothing But the Truth,Crime,0.8691588785046704,0.12092130518234163,0.7126436781609197,0.012229495072545487,"Crime , Drama , Thriller",0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8029,142385,tt10733228,2022,148,"Drama,Romance",5.9,43270.0,Gehraiyaan,Drama,1.0,0.19769673704414586,0.5632183908045978,0.014047372614766006,"Drama , Romance",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8030,142396,tt1073498,2008,87,"Comedy,Fantasy",2.8,108414.0,Meet the Spartans,Comedy,0.8691588785046704,0.08061420345489444,0.2068965517241379,0.03860134620183076,"Comedy , Fantasy",0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8031,142416,tt10736580,2020,91,"Horror,Thriller",5.5,8072.0,Spell,Horror,0.9813084112149504,0.08829174664107485,0.517241379310345,0.0007805980489194882,"Horror , Thriller",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
8032,142448,tt10739666,2021,138,"Action,Crime,Drama",4.1,15775.0,Satyameva Jayate 2,Action,0.9906542056074734,0.17850287907869478,0.3563218390804598,0.003684000642268988,"Action , Crime , Drama",1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8033,142457,tt10741542,2021,131,"Action,Adventure,Drama",6.8,11210.0,Sherni,Action,0.9906542056074734,0.16506717850287905,0.6666666666666667,0.0019633680525454433,"Action , Adventure , Drama",1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8034,142482,tt1074638,2012,143,"Action,Adventure,Thriller",7.8,696150.0,Skyfall,Action,0.9065420560747661,0.18809980806142035,0.781609195402299,0.2601298710109781,"Action , Adventure , Thriller",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8035,142527,tt1075110,2009,108,"Comedy,Drama",7.3,10853.0,The Misfortunates,Comedy,0.8785046728971935,0.12092130518234163,0.7241379310344829,0.001828808176415913,"Comedy , Drama",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8036,142529,tt1075113,2009,111,"Drama,Horror,Mystery",5.8,6967.0,Don't Look Back,Drama,0.8785046728971935,0.126679462571977,0.5517241379310346,0.00036410319423284656,"Drama , Horror , Mystery",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
8037,142537,tt10752004,2021,104,"Comedy,Romance",6.3,51622.0,Love Hard,Comedy,0.9906542056074734,0.11324376199616122,0.6091954022988506,0.017195395263040057,"Comedy , Romance",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8038,142548,tt1075417,2009,98,"Action,Adventure,Family",5.7,60264.0,Race to Witch Mountain,Action,0.8785046728971935,0.1017274472168906,0.5402298850574714,0.02045272425326807,"Action , Adventure , Family",1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8039,142549,tt1075419,2009,119,"Action,Crime,Drama",6.9,12850.0,Shinjuku Incident,Action,0.8785046728971935,0.1420345489443378,0.6781609195402301,0.0025815142622161147,"Action , Crime , Drama",1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8040,142565,tt1075747,2010,81,"Action,Drama,Fantasy",4.7,59421.0,Jonah Hex,Action,0.8878504672897165,0.06909788867562379,0.42528735632183917,0.020134982024760526,"Action , Drama , Fantasy",1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8041,142595,tt10763820,2021,107,"Action,Crime,Drama",5.7,18775.0,Night Teeth,Action,0.9906542056074734,0.11900191938579653,0.5402298850574714,0.00481475590386168,"Action , Crime , Drama",1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8042,142611,tt10767168,2019,97,"Crime,Drama,Horror",6.6,6392.0,La Llorona,Crime,0.9719626168224273,0.0998080614203455,0.6436781609195403,0.0001473751024275811,"Crime , Drama , Horror",0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8043,142669,tt1077248,2007,135,"Crime,Drama,Mystery",7.9,12487.0,Johnny Gaddaar,Crime,0.8598130841121474,0.17274472168905947,0.7931034482758622,0.002444692875563399,"Crime , Drama , Mystery",0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8044,142673,tt1077258,2007,105,"Action,Comedy,Horror",7.1,211966.0,Planet Terror,Action,0.8598130841121474,0.11516314779270632,0.7011494252873564,0.07763200248464623,"Action , Comedy , Horror",1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8045,142675,tt1077262,2009,124,"Crime,Drama",7.3,6268.0,Ajami,Crime,0.8785046728971935,0.15163147792706333,0.7241379310344829,0.00010063721828174966,"Crime , Drama",0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8046,142683,tt10773090,2020,169,"Action,Comedy,Drama",5.8,8011.0,Sarileru Neekevvaru,Action,0.9813084112149504,0.2380038387715931,0.5517241379310346,0.0007576060252671032,"Action , Comedy , Drama",1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8047,142695,tt1077368,2012,113,"Comedy,Fantasy,Horror",6.2,268552.0,Dark Shadows,Comedy,0.9065420560747661,0.1305182341650672,0.5977011494252875,0.09896030822880758,"Comedy , Fantasy , Horror",0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8048,142710,tt1078188,2007,102,Drama,7.6,37917.0,Boy A,Drama,0.8598130841121474,0.10940499040307101,0.7586206896551725,0.012029728309664112,Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8049,142731,tt1078588,2009,109,"Drama,Family",7.3,93947.0,My Sister's Keeper,Drama,0.8785046728971935,0.12284069097888677,0.7241379310344829,0.033148467412010274,"Drama , Family",0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8050,142755,tt1078912,2009,105,"Adventure,Comedy,Family",6.0,197462.0,Night at the Museum: Battle of the Smithsonian,Adventure,0.8785046728971935,0.11516314779270632,0.574712643678161,0.0721651777132661,"Adventure , Comedy , Family",0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8051,142761,tt1078940,2009,113,Comedy,5.5,109225.0,Couples Retreat,Comedy,0.8785046728971935,0.1305182341650672,0.517241379310345,0.03890702704088132,Comedy,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8052,142778,tt10793644,2019,89,"Horror,Mystery,Thriller",5.8,8251.0,The Vigil,Horror,0.9719626168224273,0.08445297504798464,0.5517241379310346,0.0008480664461945186,"Horror , Mystery , Thriller",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
8053,142826,tt1080016,2009,94,"Adventure,Animation,Comedy",6.9,246110.0,Ice Age: Dawn of the Dinosaurs,Adventure,0.8785046728971935,0.09404990403071016,0.6781609195402301,0.09050150503525319,"Adventure , Animation , Comedy",0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8054,142873,tt10806040,2022,178,"Action,Crime,Thriller",6.0,19010.0,Valimai,Action,1.0,0.255278310940499,0.574712643678161,0.004903331732686441,"Action , Crime , Thriller",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8055,142893,tt10808832,2020,113,"Comedy,Drama",6.1,11423.0,Let Them All Talk,Comedy,0.9813084112149504,0.1305182341650672,0.5862068965517242,0.002043651676118524,"Comedy , Drama",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8056,142910,tt10811166,2022,170,Drama,8.3,559810.0,The Kashmir Files,Drama,1.0,0.2399232245681382,0.8390804597701151,0.2087408135557956,Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8057,142945,tt1081935,2009,163,"Comedy,Drama",6.9,7607.0,Baaria,Comedy,0.8785046728971935,0.22648752399232241,0.6781609195402301,0.000605330983372621,"Comedy , Drama",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8058,142984,tt1082601,2009,105,"Action,Crime,Drama",5.5,33373.0,Fighting,Action,0.8785046728971935,0.11516314779270632,0.517241379310345,0.010317011006771716,"Action , Crime , Drama",1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8059,142999,tt1082807,2016,89,"Horror,Thriller",6.1,51919.0,The Belko Experiment,Horror,0.9439252336448583,0.08445297504798464,0.5862068965517242,0.017307340033937735,"Horror , Thriller",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
8060,143012,tt1082853,2008,94,"Comedy,Drama,Romance",5.8,17858.0,Management,Comedy,0.8691588785046704,0.09404990403071016,0.5517241379310346,0.004469121712234847,"Comedy , Drama , Romance",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8061,143014,tt1082868,2008,89,"Horror,Sci-Fi,Thriller",5.9,74133.0,Quarantine,Horror,0.8691588785046704,0.08445297504798464,0.5632183908045978,0.025680205827611085,"Horror , Sci-Fi , Thriller",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0
8062,143020,tt1082886,2008,99,"Comedy,Drama,Romance",6.9,30827.0,The Wackness,Comedy,0.8691588785046704,0.1036468330134357,0.6781609195402301,0.009357376708100051,"Comedy , Drama , Romance",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8063,143046,tt1083452,2015,106,"Adventure,Biography,Comedy",7.3,93989.0,Eddie the Eagle,Adventure,0.9345794392523352,0.11708253358925143,0.7241379310344829,0.033164297985672574,"Adventure , Biography , Comedy",0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8064,143047,tt1083456,2009,90,"Comedy,Sport",6.1,44587.0,Fired Up!,Comedy,0.8785046728971935,0.08637236084452975,0.5862068965517242,0.014543774174605196,"Comedy , Sport",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8065,143048,tt1083462,2011,88,Comedy,5.1,6029.0,Mardi Gras: Spring Break,Comedy,0.8971962616822431,0.08253358925143954,0.471264367816092,1.0553715774865111e-05,Comedy,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
