tconst,Year,IMDb rating,Movie title,rotten_tomatoes_link,movie_title,tomatometer_status,Rotten Tomatoes rating
tt0037120,1944,7.3,National Velvet,m/national_velvet,National Velvet,Fresh,100.0
tt0037415,1944,7.2,The Uninvited,m/1038526-uninvited,The Uninvited,Fresh,95.0
tt0037514,1945,7.0,Anchors Aweigh,,,,
tt0037514,1945,7.0,Anchors Aweigh,,,,
tt0037514,1945,7.0,Anchors Aweigh,,,,
tt0037515,1945,7.4,And Then There Were None,m/and_then_there_were_none,And Then There Were None,Fresh,100.0
tt0037536,1945,7.2,The Bells of St. Mary's,,,,
tt0037549,1945,7.3,The Body Snatcher,,,,
tt0037558,1945,8.0,Brief Encounter,m/1003094-brief_encounter,Brief Encounter,Certified-Fresh,91.0
tt0037595,1945,7.4,Christmas in Connecticut,m/1004141-christmas_in_connecticut,Christmas in Connecticut,Fresh,88.0
tt0037635,1945,7.6,Dead of Night,,,,
tt0037635,1945,7.6,Dead of Night,,,,
tt0037635,1945,7.6,Dead of Night,,,,
tt0037635,1945,7.6,Dead of Night,,,,
tt0037674,1945,8.3,Children of Paradise,,,,
tt0037800,1945,7.5,I Know Where I'm Going!,m/i_know_where_im_going,I Know Where I'm Going!,Fresh,100.0
tt0037800,1945,7.5,I Know Where I'm Going!,m/i_know_where_im_going,I Know Where I'm Going!,Fresh,100.0
tt0037824,1944,7.7,"Ivan the Terrible, Part I",,,,
tt0037988,1945,7.5,The Picture of Dorian Gray,m/1016302-picture_of_dorian_gray,The Picture of Dorian Gray,Fresh,93.0
tt0038160,1945,7.2,They Were Expendable,m/they_were_expendable,They Were Expendable,Fresh,91.0
tt0038166,1944,6.3,The Three Caballeros,m/the_three_caballeros,The Three Caballeros,Fresh,82.0
tt0038166,1944,6.3,The Three Caballeros,m/the_three_caballeros,The Three Caballeros,Fresh,82.0
tt0038166,1944,6.3,The Three Caballeros,m/the_three_caballeros,The Three Caballeros,Fresh,82.0
tt0038166,1944,6.3,The Three Caballeros,m/the_three_caballeros,The Three Caballeros,Fresh,82.0
tt0038166,1944,6.3,The Three Caballeros,m/the_three_caballeros,The Three Caballeros,Fresh,82.0
tt0038190,1945,8.0,A Tree Grows in Brooklyn,,,,
tt0038259,1945,6.6,The Woman in Green,,,,
tt0038348,1946,7.9,Beauty and the Beast,,,,
tt0038348,1946,7.9,Beauty and the Beast,,,,
tt0038363,1945,7.1,Blithe Spirit,m/blithe_spirit,Blithe Spirit,Fresh,77.0
tt0038494,1946,6.8,Dressed to Kill,,,,
tt0038499,1946,6.8,Duel in the Sun,,,,
tt0038499,1946,6.8,Duel in the Sun,,,,
tt0038499,1946,6.8,Duel in the Sun,,,,
tt0038499,1946,6.8,Duel in the Sun,,,,
tt0038499,1946,6.8,Duel in the Sun,,,,
tt0038499,1946,6.8,Duel in the Sun,,,,
tt0038574,1946,7.8,Great Expectations,m/great_expectations_1947,Great Expectations,Fresh,100.0
tt0038650,1946,8.6,It's a Wonderful Life,m/its_a_wonderful_life,It's a Wonderful Life,Certified-Fresh,94.0
tt0038733,1946,8.0,Stairway to Heaven,,,,
tt0038733,1946,8.0,Stairway to Heaven,,,,
tt0038762,1946,7.7,My Darling Clementine,m/my_darling_clementine,My Darling Clementine,Fresh,100.0
tt0038777,1946,6.9,A Night in Casablanca,m/night_in_casablanca,A Night in Casablanca,Rotten,57.0
tt0038823,1946,7.6,Paisan,,,,
tt0038873,1946,7.3,The Razor's Edge,m/1017237-razors_edge,The Razor's Edge,Fresh,71.0
tt0038890,1945,8.0,"Rome, Open City",,,,
tt0038913,1946,8.0,Shoeshine,,,,
tt0038969,1946,7.0,Song of the South,,,,
tt0038969,1946,7.0,Song of the South,,,,
tt0038975,1946,7.3,The Spiral Staircase,,,,
tt0039169,1947,7.2,The Bachelor and the Bobby-Soxer,m/the_bachelor_and_the_bobby_soxer,The Bachelor and the Bobby-Soxer,Fresh,78.0
tt0039190,1947,7.5,The Bishop's Wife,m/the_bishops_wife,The Bishop's Wife,Fresh,84.0
tt0039192,1947,7.7,Black Narcissus,m/black_narcissus,Black Narcissus,Fresh,100.0
tt0039192,1947,7.7,Black Narcissus,m/black_narcissus,Black Narcissus,Fresh,100.0
tt0039404,1947,6.4,Fun and Fancy Free,,,,
tt0039404,1947,6.4,Fun and Fancy Free,,,,
tt0039404,1947,6.4,Fun and Fancy Free,,,,
tt0039404,1947,6.4,Fun and Fancy Free,,,,
tt0039416,1947,7.2,Gentleman's Agreement,m/gentlemans_agreement,Gentleman's Agreement,Certified-Fresh,76.0
tt0039417,1948,7.8,Germany Year Zero,,,,
tt0039420,1947,7.8,The Ghost and Mrs. Muir,m/ghost_and_mrs_muir,The Ghost and Mrs. Muir,Fresh,100.0
tt0039628,1947,7.9,Miracle on 34th Street,m/miracle_on_34th_street,Miracle on 34th Street,Certified-Fresh,96.0
tt0039694,1947,6.5,The Paradine Case,,,,
tt0039808,1947,6.9,The Secret Life of Walter Mitty,m/secret_life_of_walter_mitty,The Secret Life of Walter Mitty,Fresh,71.0
tt0040064,1948,7.1,3 Godfathers,,,,
tt0040068,1948,7.3,Abbott and Costello Meet Frankenstein,m/abbott_and_costello,Abbott and Costello Meet Frankenstein,Fresh,89.0
tt0040068,1948,7.3,Abbott and Costello Meet Frankenstein,m/abbott_and_costello,Abbott and Costello Meet Frankenstein,Fresh,89.0
tt0040308,1948,7.3,Easter Parade,m/easter_parade,Easter Parade,Fresh,91.0
tt0040367,1948,7.3,A Foreign Affair,,,,
tt0040369,1948,7.4,Fort Apache,m/fort_apache,Fort Apache,Fresh,100.0
tt0040506,1948,7.7,Key Largo,m/key_largo,Key Largo,Fresh,97.0
tt0040522,1948,8.3,Bicycle Thieves,,,,
tt0040536,1948,7.9,Letter from an Unknown Woman,,,,
tt0040580,1948,6.2,Melody Time,,,,
tt0040580,1948,6.2,Melody Time,,,,
tt0040580,1948,6.2,Melody Time,,,,
tt0040580,1948,6.2,Melody Time,,,,
tt0040613,1948,7.2,Mr. Blandings Builds His Dream House,m/mr-blandings-builds-his-dream-house,Mr. Blandings Builds His Dream House,Fresh,82.0
tt0040662,1948,7.8,Oliver Twist,m/oliver_twist_1951,Oliver Twist,Fresh,100.0
tt0040705,1948,7.6,Portrait of Jennie,,,,
tt0040724,1948,7.8,Red River,,,,
tt0040724,1948,7.8,Red River,,,,
tt0040725,1948,8.1,The Red Shoes,m/1017346-red_shoes,The Red Shoes,Certified-Fresh,97.0
tt0040725,1948,8.1,The Red Shoes,m/1017346-red_shoes,The Red Shoes,Certified-Fresh,97.0
tt0040746,1948,7.9,Rope,m/rope,Rope,Certified-Fresh,94.0
tt0040806,1948,7.6,The Snake Pit,m/snake_pit,The Snake Pit,Fresh,100.0
tt0040876,1948,7.1,The Three Musketeers,m/1021339-three_musketeers,The Three Musketeers,Fresh,78.0
tt0040897,1948,8.2,The Treasure of the Sierra Madre,m/treasure_of_the_sierra_madre,The Treasure of the Sierra Madre,Certified-Fresh,100.0
tt0040979,1948,7.7,Drunken Angel,,,,
tt0041090,1949,7.5,Adam's Rib,m/1000253-adams_rib,Adam's Rib,Fresh,96.0
tt0041094,1949,6.9,The Adventures of Ichabod and Mr. Toad,m/adventures_of_ichabod_and_mr_toad,The Adventures of Ichabod and Mr. Toad,Fresh,94.0
tt0041094,1949,6.9,The Adventures of Ichabod and Mr. Toad,m/adventures_of_ichabod_and_mr_toad,The Adventures of Ichabod and Mr. Toad,Fresh,94.0
tt0041094,1949,6.9,The Adventures of Ichabod and Mr. Toad,m/adventures_of_ichabod_and_mr_toad,The Adventures of Ichabod and Mr. Toad,Fresh,94.0
tt0041154,1949,8.2,Late Spring,,,,
tt0041163,1949,7.4,Battleground,,,,
tt0041386,1949,7.0,The Fountainhead,m/fountainhead,The Fountainhead,Fresh,83.0
tt0041452,1949,8.1,The Heiress,,,,
tt0041498,1949,7.0,I Was a Male War Bride,m/i_was_a_male_war_bride,I Was a Male War Bride,Fresh,76.0
tt0041546,1949,8.0,Kind Hearts and Coronets,m/kind_hearts_and_coronets,Kind Hearts and Coronets,Certified-Fresh,100.0
tt0041587,1949,7.7,A Letter to Three Wives,m/letter_to_three_wives,A Letter to Three Wives,Fresh,94.0
tt0041594,1949,7.2,Little Women,m/1012525-little_women,Little Women,Fresh,71.0
tt0041716,1949,7.3,On the Town,,,,
tt0041719,1950,7.9,Orpheus,,,,
tt0041838,1949,6.8,Samson and Delilah,m/1018126-samson_and_delilah,Samson and Delilah,Fresh,63.0
tt0041841,1949,7.0,Sands of Iwo Jima,m/sands_of_iwo_jima,Sands of Iwo Jima,Fresh,100.0
tt0041866,1949,7.2,She Wore a Yellow Ribbon,m/she_wore_a_yellow_ribbon,She Wore a Yellow Ribbon,Fresh,95.0
tt0041931,1950,7.2,Stromboli,,,,
tt0041996,1949,7.7,Twelve O'Clock High,m/1022172-twelve_oclock_high,Twelve O'Clock High,Fresh,96.0
tt0042004,1949,6.2,Under Capricorn,,,,
tt0042041,1949,8.1,White Heat,m/white_heat,White Heat,Fresh,97.0
tt0042192,1950,8.2,All About Eve,m/1000626-all_about_eve,All About Eve,Certified-Fresh,99.0
tt0042276,1950,7.5,Born Yesterday,m/1002930-born_yesterday,Born Yesterday,Fresh,97.0
tt0042286,1950,7.2,Broken Arrow,m/1003119-broken_arrow,Broken Arrow,Fresh,89.0
tt0042332,1950,7.3,Cinderella,m/cinderella,Cinderella,Fresh,97.0
tt0042332,1950,7.3,Cinderella,m/cinderella,Cinderella,Fresh,97.0
tt0042332,1950,7.3,Cinderella,m/cinderella,Cinderella,Fresh,97.0
tt0042451,1950,7.1,Father of the Bride,m/1007154-father_of_the_bride,Father of the Bride,Fresh,90.0
tt0042531,1950,7.7,The Gunfighter,m/1009055-gunfighter,The Gunfighter,Fresh,100.0
tt0042546,1950,7.9,Harvey,m/harvey_1950,Harvey,Fresh,85.0
tt0042619,1951,7.8,Diary of a Country Priest,,,,
tt0042646,1950,6.8,King Solomon's Mines,m/1011638-king_solomons_mines,King Solomon's Mines,Fresh,92.0
tt0042646,1950,6.8,King Solomon's Mines,m/1011638-king_solomons_mines,King Solomon's Mines,Fresh,92.0
tt0042804,1950,8.3,Los Olvidados,,,,
tt0042876,1950,8.2,Rashomon,,,,
tt0042895,1950,7.0,Rio Grande,m/rio_grande,Rio Grande,Fresh,77.0
tt0043067,1950,6.9,Treasure Island,m/1021964-treasure_island,Treasure Island,Fresh,100.0
tt0043137,1950,7.6,Winchester '73,m/1023739-winchester_73,Winchester '73,Fresh,100.0
tt0043265,1951,7.7,The African Queen,m/the_african_queen_1951,The African Queen,Certified-Fresh,98.0
tt0043274,1951,7.4,Alice in Wonderland,m/1029112-alice_in_wonderland,Alice in Wonderland,Fresh,81.0
tt0043274,1951,7.4,Alice in Wonderland,m/1029112-alice_in_wonderland,Alice in Wonderland,Fresh,81.0
tt0043274,1951,7.4,Alice in Wonderland,m/1029112-alice_in_wonderland,Alice in Wonderland,Fresh,81.0
tt0043274,1951,7.4,Alice in Wonderland,m/1029112-alice_in_wonderland,Alice in Wonderland,Fresh,81.0
tt0043278,1951,7.2,An American in Paris,m/american_in_paris,An American in Paris,Certified-Fresh,96.0
tt0043313,1951,8.1,Early Summer,,,,
tt0043379,1951,7.3,Captain Horatio Hornblower,m/captain_horatio_hornblower,Captain Horatio Hornblower,Fresh,100.0
tt0043456,1951,7.8,The Day the Earth Stood Still,m/1005371-day_the_earth_stood_still,The Day the Earth Stood Still,Certified-Fresh,95.0
tt0043461,1951,6.9,The Desert Fox: The Story of Rommel,,,,
tt0043686,1952,8.0,Forbidden Games,,,,
tt0043809,1951,7.7,Miracle in Milan,,,,
tt0043915,1951,7.4,People Will Talk,m/people_will_talk,People Will Talk,Fresh,100.0
tt0043924,1951,7.7,A Place in the Sun,m/place_in_the_sun,A Place in the Sun,Fresh,77.0
tt0043949,1951,7.1,Quo Vadis,,,,
tt0043949,1951,7.1,Quo Vadis,,,,
tt0043972,1951,7.4,The River,m/the_river_1959,The River,Fresh,92.0
tt0044000,1952,7.2,The White Sheik,,,,
tt0044008,1951,8.1,A Christmas Carol,,,,
tt0044060,1951,7.5,Summer Interlude,,,,
tt0044081,1951,7.9,A Streetcar Named Desire,m/1020333-streetcar_named_desire,A Streetcar Named Desire,Certified-Fresh,98.0
tt0044121,1951,7.1,The Thing from Another World,m/1021242-thing,The Thing from Another World,Fresh,89.0
tt0044121,1951,7.1,The Thing from Another World,m/1021242-thing,The Thing from Another World,Fresh,89.0
tt0044207,1951,6.6,When Worlds Collide,m/when_worlds_collide,When Worlds Collide,Fresh,78.0
tt0044391,1952,7.8,The Bad and the Beautiful,m/bad_and_the_beautiful,The Bad and the Beautiful,Certified-Fresh,79.0
tt0044413,1952,7.3,Bend of the River,,,,
tt0044517,1952,7.1,The Crimson Pirate,,,,
tt0044672,1952,6.6,The Greatest Show on Earth,m/greatest_show_on_earth,The Greatest Show on Earth,Rotten,42.0
tt0044706,1952,8.0,High Noon,m/1046060-high_noon,High Noon,Certified-Fresh,97.0
tt0044741,1952,8.3,Ikiru,m/ikiru,Ikiru,Certified-Fresh,98.0
tt0044760,1952,6.8,Ivanhoe,m/1010824-ivanhoe,Ivanhoe,Fresh,81.0
tt0044829,1951,7.5,The Lavender Hill Mob,m/lavender_hill_mob,The Lavender Hill Mob,Fresh,100.0
tt0044876,1951,7.3,The Man in the White Suit,m/man_in_the_white_suit,The Man in the White Suit,Fresh,100.0
tt0044916,1952,6.9,Monkey Business,m/1014138-monkey_business,Monkey Business,Fresh,88.0
tt0044953,1953,7.3,The Naked Spur,m/naked_spur,The Naked Spur,Fresh,100.0
tt0045061,1952,7.7,The Quiet Man,m/quiet_man,The Quiet Man,Certified-Fresh,91.0
tt0045112,1952,8.1,The Life of Oharu,,,,
tt0045152,1952,8.3,Singin' in the Rain,,,,
tt0045274,1952,8.2,Umberto D.,,,,
tt0045296,1952,7.3,Viva Zapata!,m/viva_zapata,Viva Zapata!,Fresh,65.0
tt0045537,1953,7.4,The Band Wagon,m/band_wagon,The Band Wagon,Fresh,100.0
tt0045546,1953,6.6,"The Beast from 20,000 Fathoms",,,,
tt0045591,1953,7.2,Calamity Jane,m/1003399-calamity_jane,Calamity Jane,Fresh,71.0
tt0045758,1953,5.4,Fear and Desire,m/fear_and_desire,Fear and Desire,Fresh,80.0
tt0045793,1953,7.6,From Here to Eternity,m/1007931-from_here_to_eternity,From Here to Eternity,Certified-Fresh,92.0
tt0045810,1953,7.1,Gentlemen Prefer Blondes,m/gentlemen_prefer_blondes,Gentlemen Prefer Blondes,Certified-Fresh,98.0
tt0045848,1953,7.5,Sawdust and Tinsel,m/sawdust_and_tinsel,Sawdust and Tinsel,Fresh,100.0
tt0045883,1953,7.0,Hondo,m/hondo,Hondo,Fresh,86.0
tt0045888,1953,7.0,House of Wax,m/1010030-house_of_wax,House of Wax,Certified-Fresh,95.0
tt0045891,1953,6.8,How to Marry a Millionaire,m/how_to_marry_a_millionaire,How to Marry a Millionaire,Fresh,84.0
tt0045897,1953,7.2,I Confess,m/i_confess,I Confess,Fresh,83.0
tt0045917,1953,6.3,Invaders from Mars,m/1010672-invaders_from_mars,Invaders from Mars,Fresh,82.0
tt0045920,1953,6.5,It Came from Outer Space,m/it-came-from-outer-space,It Came from Outer Space,Fresh,79.0
tt0045943,1953,7.2,Julius Caesar,m/1011328-julius_caesar,Julius Caesar,Fresh,95.0
tt0045963,1953,7.0,Kiss Me Kate,m/kiss-me-kate1953,Kiss Me Kate,Fresh,91.0
tt0046022,1953,7.9,The Earrings of Madame De...,,,,
tt0046085,1953,6.6,Mogambo,m/mogambo,Mogambo,Fresh,83.0
tt0046183,1953,7.3,Peter Pan,m/1016213-peter_pan,Peter Pan,Fresh,81.0
tt0046183,1953,7.3,Peter Pan,m/1016213-peter_pan,Peter Pan,Fresh,81.0
tt0046183,1953,7.3,Peter Pan,m/1016213-peter_pan,Peter Pan,Fresh,81.0
tt0046183,1953,7.3,Peter Pan,m/1016213-peter_pan,Peter Pan,Fresh,81.0
tt0046247,1953,6.7,The Robe,m/robe,The Robe,Rotten,33.0
tt0046250,1953,8.0,Roman Holiday,m/roman_holiday,Roman Holiday,Certified-Fresh,97.0
tt0046268,1953,8.2,The Wages of Fear,m/wages_of_fear,The Wages of Fear,Certified-Fresh,100.0
tt0046303,1953,7.6,Shane,m/shane,Shane,Fresh,97.0
tt0046345,1953,7.5,Summer with Monika,,,,
tt0046359,1953,8.0,Stalag 17,m/stalag_17,Stalag 17,Fresh,97.0
tt0046414,1953,6.4,Beat the Devil,,,,
tt0046435,1953,7.0,Titanic,m/1056130-titanic,Titanic,Fresh,91.0
tt0046438,1953,8.2,Tokyo Story,,,,
tt0046451,1954,7.7,Touchez Pas au Grisbi,,,,
tt0046478,1953,8.2,Ugetsu,,,,
tt0046511,1954,7.3,Journey to Italy,,,,
tt0046521,1953,7.8,I Vitelloni,m/i_vitelloni,I Vitelloni,Fresh,100.0
tt0046534,1953,7.0,The War of the Worlds,m/the_war_of_the_worlds,The War of the Worlds,Fresh,89.0
tt0046672,1954,7.2,"20,000 Leagues Under the Sea",m/1000079-20000_leagues_under_the_sea,"20,000 Leagues Under The Sea",Fresh,89.0
tt0046754,1954,6.9,The Barefoot Contessa,m/barefoot_contessa,The Barefoot Contessa,Fresh,100.0
tt0046807,1954,6.8,Brigadoon,m/brigadoon,Brigadoon,Fresh,85.0
tt0046816,1954,7.7,The Caine Mutiny,m/caine_mutiny,The Caine Mutiny,Fresh,92.0
tt0046874,1954,7.3,The Country Girl,m/1004798-country_girl,The Country Girl,Fresh,86.0
tt0046876,1954,6.9,Creature from the Black Lagoon,m/1004906-creature_from_the_black_lagoon,Creature from the Black Lagoon,Certified-Fresh,79.0
tt0046889,1955,7.4,The Dam Busters,,,,
tt0046911,1955,8.1,Diabolique,,,,
tt0046912,1954,8.2,Dial M for Murder,m/dial_m_for_murder,Dial M for Murder,Certified-Fresh,89.0
tt0047030,1954,7.3,The Glenn Miller Story,m/glenn_miller_story,The Glenn Miller Story,Fresh,88.0
tt0047034,1954,7.5,Godzilla,,,,
tt0047094,1954,7.7,Hobson's Choice,,,,
tt0047136,1954,7.6,Johnny Guitar,m/johnny_guitar,Johnny Guitar,Certified-Fresh,93.0
tt0047203,1954,7.0,Magnificent Obsession,m/magnificent_obsession,Magnificent Obsession,Fresh,87.0
tt0047296,1954,8.1,On the Waterfront,m/on_the_waterfront,On the Waterfront,Certified-Fresh,99.0
tt0047396,1954,8.5,Rear Window,m/1017289-rear_window,Rear Window,Certified-Fresh,99.0
tt0047422,1954,6.6,River of No Return,,,,
tt0047422,1954,6.6,River of No Return,,,,
tt0047437,1954,7.6,Sabrina,m/1018047-sabrina,Sabrina,Fresh,92.0
tt0047444,1954,7.4,Samurai I: Musashi Miyamoto,,,,
tt0047445,1954,8.4,Sansho the Bailiff,,,,
tt0047469,1954,7.4,Senso,,,,
tt0047472,1954,7.3,Seven Brides for Seven Brothers,m/seven_brides_for_seven_brothers,Seven Brides for Seven Brothers,Fresh,88.0
tt0047478,1954,8.6,Seven Samurai,,,,
tt0047522,1954,7.5,A Star Is Born,m/1019829-star_is_born,A Star Is Born,Certified-Fresh,98.0
tt0047528,1954,8.0,La strada,,,,
tt0047573,1954,7.2,Them!,m/1021186-them,Them!,Fresh,100.0
tt0047574,1954,6.4,There's No Business Like Show Business,m/theres_no_business_like_show_business,There's No Business Like Show Business,Fresh,67.0
tt0047577,1955,5.9,This Island Earth,,,,
tt0047577,1955,5.9,This Island Earth,,,,
tt0047647,1954,7.0,Vera Cruz,m/vera_cruz,Vera Cruz,Fresh,83.0
tt0047673,1954,7.5,White Christmas,m/1023543-white_christmas,White Christmas,Certified-Fresh,77.0
tt0047677,1953,6.8,The Wild One,m/wild_one,The Wild One,Fresh,78.0
tt0047811,1955,7.6,All That Heaven Allows,m/all_that_heaven_allows,All That Heaven Allows,Fresh,90.0
tt0047834,1954,7.2,Animal Farm,m/animal_farm,Animal Farm,Fresh,69.0
tt0047834,1954,7.2,Animal Farm,m/animal_farm,Animal Farm,Fresh,69.0
tt0047849,1955,7.7,Bad Day at Black Rock,m/bad_day_at_black_rock,Bad Day at Black Rock,Fresh,97.0
tt0047876,1955,7.5,Il Bidone,,,,
tt0047885,1955,7.4,Blackboard Jungle,m/blackboard_jungle,Blackboard Jungle,Fresh,76.0
tt0047892,1956,7.6,Bob le Flambeur,m/bob_le_flambeur,Bob le Flambeur,Fresh,97.0
tt0047898,1955,4.1,Bride of the Monster,m/bride_of_the_monster,Bride of the Monster,Rotten,45.0
tt0048021,1955,8.1,Rififi,,,,
tt0048028,1955,7.8,East of Eden,m/1006416-east_of_eden,East of Eden,Fresh,85.0
tt0048055,1954,7.1,The Far Country,,,,
tt0048127,1955,5.8,Godzilla Raids Again,,,,
tt0048127,1955,5.8,Godzilla Raids Again,,,,
tt0048140,1955,7.1,Guys and Dolls,,,,
tt0048280,1955,7.3,Lady and the Tramp,m/lady_and_the_tramp,Lady and the Tramp,Certified-Fresh,93.0
tt0048280,1955,7.3,Lady and the Tramp,m/lady_and_the_tramp,Lady and the Tramp,Certified-Fresh,93.0
tt0048280,1955,7.3,Lady and the Tramp,m/lady_and_the_tramp,Lady and the Tramp,Certified-Fresh,93.0
tt0048280,1955,7.3,Lady and the Tramp,m/lady_and_the_tramp,Lady and the Tramp,Certified-Fresh,93.0
tt0048281,1955,7.6,The Ladykillers,m/1011818-ladykillers,The Ladykillers,Fresh,100.0
tt0048342,1955,7.3,The Man from Laramie,,,,
tt0048347,1955,7.3,The Man with the Golden Arm,,,,
tt0048356,1955,7.7,Marty,m/1013427-marty,Marty,Certified-Fresh,98.0
tt0048380,1955,7.6,Mister Roberts,,,,
tt0048380,1955,7.6,Mister Roberts,,,,
tt0048380,1955,7.6,Mister Roberts,,,,
tt0048445,1955,7.0,Oklahoma!,m/oklahoma,Oklahoma!,Fresh,88.0
tt0048452,1955,8.3,Ordet,,,,
tt0048473,1955,8.3,Pather Panchali,m/pather_panchali,Pather Panchali,Certified-Fresh,98.0
tt0048491,1955,7.0,Picnic,m/picnic,Picnic,Rotten,50.0
tt0048545,1955,7.6,Rebel Without a Cause,m/rebel_without_a_cause,Rebel Without a Cause,Certified-Fresh,94.0
tt0048554,1955,5.6,Revenge of the Creature,m/revenge_of_the_creature,Revenge of the Creature,Rotten,22.0
tt0048579,1955,7.3,Samurai II: Duel at Ichijoji Temple,,,,
tt0048605,1955,7.1,The Seven Year Itch,m/seven_year_itch,The Seven Year Itch,Fresh,87.0
tt0048624,1955,7.0,Sissi,,,,
tt0048641,1955,7.7,Smiles of a Summer Night,m/smiles_of_a_summer_night,Smiles of a Summer Night,Fresh,100.0
tt0048673,1955,7.1,Summertime,m/summertime,Summertime,Fresh,88.0
tt0048696,1955,6.4,Tarantula,,,,
tt0048728,1955,7.4,To Catch a Thief,m/to_catch_a_thief,To Catch a Thief,Certified-Fresh,96.0
tt0048750,1955,7.0,The Trouble with Harry,m/the_trouble_with_harry,The Trouble with Harry,Fresh,90.0
tt0048752,1955,8.0,The Unknown Soldier,,,,
tt0048801,1955,7.4,We're No Angels,,,,
tt0048947,1956,7.0,Anastasia,m/1031763-anastasia,Anastasia,Fresh,91.0
tt0048956,1956,8.3,Aparajito,m/aparajito,Aparajito,Fresh,95.0
tt0048960,1956,6.7,Around the World in 80 Days,m/1001193-around_the_world_in_80_days,Around the World in 80 Days,Fresh,69.0
tt0048960,1956,6.7,Around the World in 80 Days,m/1001193-around_the_world_in_80_days,Around the World in 80 Days,Fresh,69.0
tt0048973,1956,7.3,Baby Doll,m/baby_doll,Baby Doll,Fresh,94.0
tt0048977,1956,7.4,The Bad Seed,m/1001572-bad_seed,The Bad Seed,Fresh,63.0
tt0049010,1956,7.5,Bigger Than Life,,,,
tt0049038,1956,6.3,Bus Stop,m/1003296-bus_stop,Bus Stop,Fresh,79.0
tt0049055,1956,6.6,Carousel,m/carousel,Carousel,Fresh,83.0
tt0049096,1955,7.8,The Court Jester,m/court_jester,The Court Jester,Fresh,96.0
tt0049096,1955,7.8,The Court Jester,m/court_jester,The Court Jester,Fresh,96.0
tt0049169,1956,6.3,Earth vs. the Flying Saucers,m/earth_vs_the_flying_saucers,Earth vs. the Flying Saucers,Fresh,73.0
tt0049189,1956,6.3,...And God Created Woman,,,,
tt0049223,1956,7.5,Forbidden Planet,m/forbidden_planet,Forbidden Planet,Certified-Fresh,96.0
tt0049233,1956,7.3,Friendly Persuasion,m/friendly_persuasion,Friendly Persuasion,Fresh,88.0
tt0049261,1956,7.6,Giant,m/giant,Giant,Certified-Fresh,95.0
tt0049314,1956,6.9,High Society,m/high_society,High Society,Fresh,82.0
tt0049366,1956,7.7,Invasion of the Body Snatchers,m/1010678-invasion_of_the_body_snatchers,Invasion of the Body Snatchers,Certified-Fresh,98.0
tt0049408,1956,7.4,The King and I,m/1011605-king_and_i,The King and I,Fresh,96.0
tt0049456,1956,7.3,Lust for Life,,,,
tt0049456,1956,7.3,Lust for Life,,,,
tt0049470,1956,7.4,The Man Who Knew Too Much,m/the_man_who_knew_too_much,The Man Who Knew Too Much,Fresh,88.0
tt0049470,1956,7.4,The Man Who Knew Too Much,m/the_man_who_knew_too_much_1956,The Man Who Knew Too Much,Fresh,87.0
tt0049513,1956,7.3,Moby Dick,m/1014090-moby_dick,Moby Dick,Fresh,86.0
tt0049646,1955,6.6,The Quatermass Xperiment,,,,
tt0049710,1956,7.6,Samurai III: Duel at Ganryu Island,,,,
tt0049730,1956,7.9,The Searchers,m/searchers,The Searchers,Certified-Fresh,98.0
tt0049762,1956,6.6,Sissi: The Young Empress,,,,
tt0049778,1956,7.5,Somebody Up There Likes Me,m/somebody_up_there_likes_me,Somebody Up There Likes Me,Fresh,83.0
tt0049833,1956,7.9,The Ten Commandments,m/1021014-ten_commandments,The Ten Commandments,Fresh,83.0
tt0049833,1956,7.9,The Ten Commandments,m/1021015-ten_commandments,The Ten Commandments,Fresh,89.0
tt0049902,1956,8.3,A Man Escaped,,,,
tt0049934,1956,6.7,War and Peace,m/war_and_peace_1956,War and Peace,Rotten,43.0
tt0049966,1956,7.4,Written on the Wind,,,,
tt0050083,1957,9.0,12 Angry Men,,,,
tt0050084,1957,6.3,20 Million Miles to Earth,m/20_million_miles_to_earth,20 Million Miles to Earth,Fresh,73.0
tt0050086,1957,7.6,3:10 to Yuma,m/1000123-310_to_yuma,3:10 to Yuma,Fresh,96.0
tt0050105,1957,7.4,An Affair to Remember,m/affair_to_remember,An Affair to Remember,Fresh,65.0
tt0050188,1957,7.8,Mother India,m/mother_india,Mother India,Fresh,92.0
tt0050212,1957,8.2,The Bridge on the River Kwai,m/bridge_on_the_river_kwai,The Bridge on the River Kwai,Certified-Fresh,95.0
tt0050280,1957,7.0,The Curse of Frankenstein,m/curse_of_frankenstein,The Curse of Frankenstein,Fresh,78.0
